visit_start_time,visit_weight
2019-03-02 16:26:00,79.78387615
2019-03-02 16:41:00,96.32808454
2019-03-02 16:41:00,96.32808454
2019-03-02 16:45:00,65.97234259
2019-03-02 17:07:00,152.8709328
2019-03-02 17:26:00,108.8704493
2019-03-02 17:30:00,108.8704493
2019-03-02 17:37:00,52.55255745
2019-03-02 17:58:00,70.73178825
2019-03-02 18:03:00,96.32808454
2019-03-02 18:38:00,152.9280784
2019-03-02 18:38:00,59.39514492
2019-03-02 18:49:00,67.64868918
2019-03-02 18:54:00,42.20968647
2019-03-02 18:56:00,135.2595147
2019-03-02 19:09:00,108.8704493
2019-03-02 20:13:00,79.78387615
2019-03-02 21:54:00,96.32808454
2019-03-03 06:00:00,58.83212113
2019-03-03 07:00:00,70.62872482
2019-03-03 07:44:00,59.82616591
2019-03-03 08:02:00,96.01165269
2019-03-03 08:04:00,128.0004274
2019-03-03 08:19:00,38.53604273
2019-03-03 09:01:00,108.5239229
2019-03-03 10:05:00,79.83308351
2019-03-03 10:12:00,108.5239229
2019-03-03 10:18:00,108.5239229
2019-03-03 10:28:00,93.1942038
2019-03-03 10:38:00,49.04879761
2019-03-03 10:38:00,79.83308351
2019-03-03 10:41:00,64.70860838
2019-03-03 10:41:00,79.83308351
2019-03-03 10:44:00,59.82616591
2019-03-03 10:54:00,74.57923089
2019-03-03 11:11:00,79.83308351
2019-03-03 11:19:00,59.82616591
2019-03-03 11:31:00,153.368617
2019-03-03 11:33:00,100.8157234
2019-03-03 11:33:00,144.6814853
2019-03-03 11:36:00,70.62872482
2019-03-03 11:50:00,52.92850562
2019-03-03 12:10:00,67.81996854
2019-03-03 12:12:00,108.5239229
2019-03-03 12:13:00,52.92850562
2019-03-03 12:17:00,59.82616591
2019-03-03 12:43:00,96.01165269
2019-03-03 12:44:00,79.83308351
2019-03-03 13:10:00,108.5239229
2019-03-03 13:15:00,63.55896859
2019-03-03 13:15:00,108.5239229
2019-03-03 13:29:00,108.5239229
2019-03-03 13:42:00,79.83308351
2019-03-03 13:45:00,79.83308351
2019-03-03 14:14:00,108.5239229
2019-03-03 14:15:00,108.5239229
2019-03-03 14:17:00,79.83308351
2019-03-03 14:20:00,67.81996854
2019-03-03 14:39:00,98.17447008
2019-03-03 14:45:00,108.5239229
2019-03-03 14:49:00,96.01165269
2019-03-03 14:49:00,135.685976
2019-03-03 14:59:00,75.69007127
2019-03-03 15:06:00,135.685976
2019-03-03 15:20:00,108.5239229
2019-03-03 15:38:00,52.92850562
2019-03-03 16:06:00,135.685976
2019-03-03 16:07:00,135.685976
2019-03-03 16:27:00,108.5239229
2019-03-03 16:29:00,129.9218885
2019-03-03 16:59:00,144.6814853
2019-03-03 17:03:00,79.83308351
2019-03-03 17:04:00,70.62872482
2019-03-03 17:15:00,108.5239229
2019-03-03 18:01:00,153.368617
2019-03-03 18:02:00,96.01165269
2019-03-03 18:07:00,135.685976
2019-03-03 18:31:00,90.60404139
2019-03-03 18:45:00,63.57278339
2019-03-03 18:46:00,59.82616591
2019-03-03 19:15:00,79.83308351
2019-03-03 19:18:00,79.83308351
2019-03-03 19:18:00,79.83308351
2019-03-03 19:39:00,108.5239229
2019-03-03 20:05:00,79.83308351
2019-03-03 20:41:00,136.5556127
2019-03-03 21:44:00,153.368617
2019-03-04 07:31:00,107.771269
2019-03-04 07:41:00,64.36007957
2019-03-04 09:09:00,88.96731778
2019-03-04 10:57:00,153.2305978
2019-03-04 11:07:00,107.771269
2019-03-04 11:31:00,49.02589035
2019-03-04 12:05:00,153.2305978
2019-03-04 12:19:00,79.78577944
2019-03-04 12:19:00,79.78577944
2019-03-04 14:03:00,144.1958716
2019-03-04 14:33:00,103.1540669
2019-03-04 14:55:00,59.59236161
2019-03-04 15:20:00,78.42549971
2019-03-04 15:28:00,25.01399637
2019-03-04 16:07:00,95.32392531
2019-03-04 16:16:00,52.01345186
2019-03-04 16:37:00,59.40277184
2019-03-04 16:38:00,95.32392531
2019-03-04 16:55:00,59.59236161
2019-03-04 17:58:00,79.78577944
2019-03-04 18:09:00,135.532802
2019-03-04 19:32:00,144.1958716
2019-03-04 22:28:00,107.771269
2019-03-05 00:43:00,137.8724437
2019-03-05 07:39:00,64.90057971
2019-03-05 08:33:00,76.97785107
2019-03-05 09:26:00,59.79530878
2019-03-05 10:50:00,127.4498142
2019-03-05 10:50:00,91.93671178
2019-03-05 11:32:00,52.87373885
2019-03-05 11:50:00,76.97785107
2019-03-05 12:13:00,60.38995925
2019-03-05 13:00:00,59.79530878
2019-03-05 14:29:00,76.97785107
2019-03-05 14:29:00,34.00630597
2019-03-05 14:32:00,76.97785107
2019-03-05 14:38:00,76.97785107
2019-03-05 14:52:00,81.62582809
2019-03-05 15:07:00,76.97785107
2019-03-05 15:16:00,76.97785107
2019-03-05 15:37:00,108.1697227
2019-03-05 16:00:00,52.87373885
2019-03-05 16:08:00,95.64860168
2019-03-05 17:04:00,95.64860168
2019-03-05 17:13:00,76.97785107
2019-03-05 17:35:00,108.1697227
2019-03-05 17:40:00,59.79530878
2019-03-05 18:12:00,68.06732632
2019-03-05 18:24:00,95.64860168
2019-03-05 18:39:00,52.87373885
2019-03-05 18:55:00,76.97785107
2019-03-05 18:57:00,102.3838098
2019-03-05 20:00:00,128.0962862
2019-03-05 20:09:00,82.67138284
2019-03-05 20:13:00,132.6446454
2019-03-05 21:09:00,108.1697227
2019-03-06 00:11:00,105.167045
2019-03-06 09:31:00,146.0956013
2019-03-06 09:56:00,70.39928241
2019-03-06 10:10:00,64.94492321
2019-03-06 10:50:00,62.24083088
2019-03-06 11:25:00,78.98974904
2019-03-06 11:54:00,64.94492321
2019-03-06 13:14:00,98.30914471
2019-03-06 13:33:00,143.0183976
2019-03-06 14:06:00,99.08500257
2019-03-06 16:33:00,62.24083088
2019-03-06 17:37:00,92.97941738
2019-03-06 17:54:00,62.24083088
2019-03-06 18:05:00,129.0130747
2019-03-06 18:13:00,59.72514849
2019-03-06 18:43:00,30.58818142
2019-03-06 18:49:00,92.97941738
2019-03-06 18:54:00,70.82486128
2019-03-06 19:18:00,70.39928241
2019-03-07 06:35:00,90.16336453
2019-03-07 07:03:00,64.94038051
2019-03-07 09:15:00,101.9932504
2019-03-07 10:21:00,67.92230583
2019-03-07 10:35:00,59.32467727
2019-03-07 11:18:00,49.74581184
2019-03-07 11:40:00,101.9932504
2019-03-07 11:54:00,130.5921728
2019-03-07 12:00:00,125.493097
2019-03-07 12:44:00,109.2340129
2019-03-07 13:11:00,90.16336453
2019-03-07 13:52:00,59.69444307
2019-03-07 14:02:00,101.9932504
2019-03-07 14:25:00,130.5921728
2019-03-07 14:31:00,130.5921728
2019-03-07 14:55:00,85.87598688
2019-03-07 15:26:00,59.69444307
2019-03-07 16:01:00,101.9932504
2019-03-07 16:35:00,130.5921728
2019-03-07 16:59:00,67.92230583
2019-03-07 18:16:00,67.92230583
2019-03-07 18:50:00,90.16336453
2019-03-08 07:36:00,64.64086447
2019-03-08 08:29:00,99.90395048
2019-03-08 09:33:00,152.3897283
2019-03-08 10:01:00,152.3897283
2019-03-08 10:12:00,99.90395048
2019-03-08 10:55:00,99.90395048
2019-03-08 11:05:00,68.79958343
2019-03-08 12:42:00,68.79958343
2019-03-08 15:53:00,59.53333486
2019-03-08 16:25:00,61.76327376
2019-03-08 16:38:00,61.76327376
2019-03-08 16:41:00,36.92439973
2019-03-08 17:08:00,99.90395048
2019-03-08 17:32:00,81.08375579
2019-03-08 17:49:00,64.64086447
2019-03-08 17:49:00,64.64086447
2019-03-08 18:00:00,89.68651751
2019-03-08 18:03:00,68.79958343
2019-03-08 18:12:00,127.8456298
2019-03-08 19:45:00,89.68651751
2019-03-08 20:17:00,53.44470818
2019-03-08 20:55:00,68.79958343
2019-03-08 21:09:00,99.90395048
2019-03-08 21:56:00,95.78117898
2019-03-08 22:01:00,57.44446116
2019-03-09 08:15:00,101.274599
2019-03-09 08:57:00,101.274599
2019-03-09 09:19:00,69.21468808
2019-03-09 09:26:00,69.21468808
2019-03-09 10:06:00,60.66390663
2019-03-09 10:07:00,60.66390663
2019-03-09 10:12:00,69.21468808
2019-03-09 10:52:00,155.9960966
2019-03-09 11:17:00,127.3596881
2019-03-09 11:24:00,42.5624733
2019-03-09 11:25:00,101.274599
2019-03-09 11:56:00,164.0823098
2019-03-09 11:59:00,101.274599
2019-03-09 12:26:00,53.40767631
2019-03-09 12:40:00,69.21468808
2019-03-09 12:47:00,53.24078985
2019-03-09 13:06:00,101.274599
2019-03-09 13:19:00,75.0522754
2019-03-09 13:27:00,59.50203007
2019-03-09 13:33:00,67.74538842
2019-03-09 13:45:00,101.274599
2019-03-09 13:54:00,90.90178935
2019-03-09 14:07:00,90.90178935
2019-03-09 14:11:00,53.40767631
2019-03-09 14:35:00,59.50203007
2019-03-09 14:50:00,130.4403134
2019-03-09 14:58:00,112.3153643
2019-03-09 15:15:00,49.064443
2019-03-09 15:25:00,101.2855047
2019-03-09 15:26:00,59.50203007
2019-03-09 15:31:00,101.2855047
2019-03-09 15:42:00,155.9960966
2019-03-09 15:49:00,98.34274904
2019-03-09 16:09:00,67.74538842
2019-03-09 16:25:00,59.50203007
2019-03-09 16:40:00,69.21468808
2019-03-09 16:51:00,101.274599
2019-03-09 16:53:00,101.274599
2019-03-09 17:14:00,69.21468808
2019-03-09 17:14:00,101.274599
2019-03-09 17:41:00,32.55407883
2019-03-09 18:44:00,130.4403134
2019-03-09 19:03:00,101.274599
2019-03-09 22:54:00,62.12553845
2019-03-09 23:52:00,101.274599
2019-03-10 07:35:00,140.2209855
2019-03-10 08:47:00,74.79915454
2019-03-10 09:07:00,65.47425511
2019-03-10 09:30:00,140.2209855
2019-03-10 09:31:00,60.54554321
2019-03-10 09:54:00,60.20508265
2019-03-10 11:12:00,70.2508553
2019-03-10 11:24:00,102.8425629
2019-03-10 11:49:00,43.21091843
2019-03-10 11:57:00,102.8425629
2019-03-10 12:25:00,92.29222939
2019-03-10 13:08:00,38.37161431
2019-03-10 13:15:00,92.29222939
2019-03-10 13:16:00,102.8425629
2019-03-10 13:45:00,92.29222939
2019-03-10 14:01:00,140.2209855
2019-03-10 14:06:00,102.8425629
2019-03-10 14:16:00,92.29222939
2019-03-10 14:33:00,140.2209855
2019-03-10 14:48:00,132.9004221
2019-03-10 14:56:00,60.20508265
2019-03-10 15:14:00,102.8425629
2019-03-10 15:15:00,102.8425629
2019-03-10 15:21:00,148.0928579
2019-03-10 15:47:00,60.20508265
2019-03-10 15:50:00,63.04401475
2019-03-10 15:57:00,102.8425629
2019-03-10 16:17:00,60.20508265
2019-03-10 16:26:00,70.2508553
2019-03-10 16:27:00,92.29222939
2019-03-10 16:36:00,148.0928579
2019-03-10 16:43:00,102.8425629
2019-03-10 17:20:00,92.29222939
2019-03-10 17:21:00,102.8425629
2019-03-10 17:22:00,156.2502674
2019-03-10 17:26:00,70.2508553
2019-03-10 17:38:00,102.8425629
2019-03-10 17:54:00,63.04401475
2019-03-10 17:54:00,97.56619015
2019-03-10 17:58:00,148.0928579
2019-03-10 18:09:00,54.02881007
2019-03-10 18:33:00,156.2502674
2019-03-10 20:16:00,94.19034268
2019-03-10 21:24:00,156.2502674
2019-03-10 22:41:00,92.29222939
2019-03-11 07:55:00,65.38725448
2019-03-11 08:49:00,151.1737821
2019-03-11 09:22:00,102.9652346
2019-03-11 10:31:00,151.1737821
2019-03-11 12:03:00,59.5702351
2019-03-11 12:41:00,133.9609138
2019-03-11 12:43:00,92.38153192
2019-03-11 13:00:00,92.38153192
2019-03-11 13:00:00,66.04431817
2019-03-11 13:17:00,71.43771327
2019-03-11 13:38:00,92.38153192
2019-03-11 13:54:00,71.43771327
2019-03-11 15:45:00,102.9652346
2019-03-11 16:01:00,71.43771327
2019-03-11 16:16:00,102.9652346
2019-03-11 16:33:00,100.3979715
2019-03-11 16:46:00,60.51785616
2019-03-11 17:24:00,64.09469577
2019-03-11 18:12:00,88.99544757
2019-03-11 18:21:00,92.38153192
2019-03-11 19:01:00,151.1737821
2019-03-11 20:04:00,135.6347667
2019-03-11 21:12:00,149.308164
2019-03-11 21:23:00,71.43771327
2019-03-11 22:35:00,92.38153192
2019-03-12 01:52:00,166.458548
2019-03-12 07:39:00,65.56632168
2019-03-12 08:44:00,152.3352108
2019-03-12 10:02:00,72.3158853
2019-03-12 10:24:00,57.6109996
2019-03-12 11:12:00,103.1920996
2019-03-12 12:55:00,135.9829214
2019-03-12 12:56:00,64.55320008
2019-03-12 12:56:00,64.55320008
2019-03-12 13:53:00,72.3158853
2019-03-12 13:53:00,72.3158853
2019-03-12 14:05:00,135.9829214
2019-03-12 14:32:00,113.6698431
2019-03-12 14:44:00,72.3158853
2019-03-12 15:38:00,135.9829214
2019-03-12 15:39:00,103.1920996
2019-03-12 15:51:00,60.81740334
2019-03-12 16:18:00,92.11503431
2019-03-12 16:46:00,60.81740334
2019-03-12 16:55:00,64.55320008
2019-03-12 17:27:00,92.11503431
2019-03-12 18:09:00,92.11503431
2019-03-12 18:15:00,92.11503431
2019-03-12 18:24:00,150.7120332
2019-03-12 18:33:00,64.55320008
2019-03-12 19:18:00,54.28901257
2019-03-12 19:23:00,103.1920996
2019-03-12 21:34:00,64.55320008
2019-03-12 21:34:00,64.55320008
2019-03-13 06:07:00,100.0451834
2019-03-13 09:58:00,147.4923084
2019-03-13 10:17:00,100.0451834
2019-03-13 10:25:00,93.46339624
2019-03-13 11:19:00,54.54877026
2019-03-13 11:39:00,58.59194391
2019-03-13 11:43:00,147.4923084
2019-03-13 12:08:00,65.68520304
2019-03-13 12:52:00,95.71929879
2019-03-13 14:13:00,54.54877026
2019-03-13 15:06:00,100.0451834
2019-03-13 15:12:00,65.68520304
2019-03-13 15:13:00,58.39014999
2019-03-13 15:42:00,93.46339624
2019-03-13 16:22:00,93.46339624
2019-03-13 16:58:00,100.0451834
2019-03-13 17:00:00,159.2069479
2019-03-13 17:08:00,100.0451834
2019-03-13 17:20:00,59.10614553
2019-03-13 17:26:00,63.26846025
2019-03-13 17:30:00,137.7890628
2019-03-13 17:41:00,137.7890628
2019-03-13 18:05:00,63.26846025
2019-03-13 18:09:00,54.54877026
2019-03-13 18:12:00,100.0451834
2019-03-13 18:23:00,93.46339624
2019-03-13 18:26:00,54.54877026
2019-03-13 18:31:00,62.886392
2019-03-13 19:12:00,58.39014999
2019-03-13 19:31:00,145.1207905
2019-03-13 20:07:00,70.31082166
2019-03-13 20:07:00,100.0451834
2019-03-13 20:33:00,93.46339624
2019-03-13 20:39:00,93.46339624
2019-03-14 04:09:00,162.6372444
2019-03-14 06:15:00,87.9167454
2019-03-14 07:03:00,62.5202019
2019-03-14 07:47:00,93.10336307
2019-03-14 07:54:00,65.62094284
2019-03-14 08:07:00,70.25379975
2019-03-14 10:02:00,93.10336307
2019-03-14 10:16:00,99.67648654
2019-03-14 10:38:00,46.44496138
2019-03-14 10:53:00,89.90468981
2019-03-14 11:24:00,99.67648654
2019-03-14 13:13:00,93.10336307
2019-03-14 13:29:00,59.36660445
2019-03-14 14:22:00,55.451699
2019-03-14 14:41:00,99.67648654
2019-03-14 15:11:00,146.4337643
2019-03-14 15:32:00,67.52591564
2019-03-14 15:54:00,93.10336307
2019-03-14 15:55:00,93.10336307
2019-03-14 15:56:00,65.62094284
2019-03-14 16:06:00,57.70907698
2019-03-14 16:34:00,113.1620562
2019-03-14 16:44:00,121.151329
2019-03-14 17:03:00,99.67648654
2019-03-14 17:04:00,55.451699
2019-03-14 17:04:00,99.67648654
2019-03-14 17:18:00,65.29650532
2019-03-14 19:35:00,62.5202019
2019-03-14 19:55:00,120.8992019
2019-03-14 21:01:00,59.36660445
2019-03-14 21:53:00,99.67648654
2019-03-14 21:55:00,136.7772521
2019-03-14 22:39:00,99.67648654
2019-03-15 07:27:00,92.25663926
2019-03-15 08:08:00,61.62762667
2019-03-15 10:31:00,140.5805616
2019-03-15 10:46:00,98.78765248
2019-03-15 11:09:00,98.78765248
2019-03-15 11:19:00,98.78765248
2019-03-15 11:57:00,69.00618961
2019-03-15 13:27:00,135.1011603
2019-03-15 13:31:00,98.78765248
2019-03-15 13:56:00,64.44407759
2019-03-15 14:54:00,98.78765248
2019-03-15 15:38:00,135.1011603
2019-03-15 16:24:00,58.47812655
2019-03-15 16:35:00,92.25663926
2019-03-15 16:37:00,58.47812655
2019-03-15 16:46:00,98.78765248
2019-03-15 16:51:00,92.25663926
2019-03-15 16:51:00,92.25663926
2019-03-15 17:18:00,131.2865509
2019-03-15 17:23:00,98.78765248
2019-03-15 17:30:00,98.78765248
2019-03-15 17:53:00,92.25663926
2019-03-15 17:53:00,140.5805616
2019-03-15 19:00:00,92.25663926
2019-03-15 20:20:00,98.78765248
2019-03-15 20:41:00,93.22126969
2019-03-15 20:42:00,69.00618961
2019-03-16 05:59:00,133.6058649
2019-03-16 07:53:00,67.24932474
2019-03-16 08:28:00,98.37393823
2019-03-16 09:09:00,132.525832
2019-03-16 09:11:00,98.37393823
2019-03-16 09:19:00,67.24932474
2019-03-16 09:19:00,67.24932474
2019-03-16 09:35:00,98.37393823
2019-03-16 09:44:00,120.7666937
2019-03-16 09:54:00,98.37393823
2019-03-16 10:14:00,67.24932474
2019-03-16 10:24:00,57.54683053
2019-03-16 10:29:00,98.37393823
2019-03-16 10:34:00,98.37393823
2019-03-16 10:41:00,141.9313006
2019-03-16 10:55:00,67.24932474
2019-03-16 11:17:00,57.54683053
2019-03-16 11:40:00,98.37393823
2019-03-16 11:56:00,71.96333061
2019-03-16 12:03:00,98.37393823
2019-03-16 12:04:00,141.9313006
2019-03-16 12:17:00,91.85491824
2019-03-16 12:25:00,132.525832
2019-03-16 12:37:00,43.56714832
2019-03-16 12:42:00,53.73333129
2019-03-16 13:00:00,53.73333129
2019-03-16 13:14:00,62.792863
2019-03-16 14:08:00,64.00470879
2019-03-16 14:20:00,57.11256599
2019-03-16 14:25:00,91.33890766
2019-03-16 14:28:00,98.37393823
2019-03-16 14:28:00,56.90745472
2019-03-16 14:32:00,53.73333129
2019-03-16 14:44:00,141.9313006
2019-03-16 14:56:00,98.37393823
2019-03-16 14:58:00,67.24932474
2019-03-16 15:15:00,99.70583187
2019-03-16 15:49:00,54.86109322
2019-03-16 15:54:00,132.525832
2019-03-16 16:00:00,57.11256599
2019-03-16 16:02:00,91.85491824
2019-03-16 16:16:00,67.24932474
2019-03-16 17:04:00,91.85491824
2019-03-16 17:15:00,132.525832
2019-03-16 17:16:00,132.525832
2019-03-16 17:25:00,98.37393823
2019-03-16 17:31:00,98.37393823
2019-03-16 17:33:00,98.37393823
2019-03-16 17:35:00,98.37393823
2019-03-16 17:36:00,98.37393823
2019-03-16 17:42:00,91.85491824
2019-03-16 17:46:00,57.54683053
2019-03-16 17:56:00,66.40580703
2019-03-16 18:37:00,91.85491824
2019-03-16 18:55:00,141.9313006
2019-03-16 19:04:00,120.7666937
2019-03-16 19:06:00,120.7666937
2019-03-16 19:06:00,67.24932474
2019-03-16 19:18:00,57.54683053
2019-03-16 20:55:00,143.0879844
2019-03-16 23:03:00,40.63069454
2019-03-16 23:06:00,141.9313006
2019-03-16 23:41:00,77.23436325
2019-03-16 23:43:00,57.54683053
2019-03-17 07:52:00,98.0782628
2019-03-17 09:11:00,90.29570749
2019-03-17 10:08:00,143.2825521
2019-03-17 10:12:00,90.29570749
2019-03-17 10:20:00,57.32176886
2019-03-17 10:22:00,146.941011
2019-03-17 10:57:00,41.74414444
2019-03-17 10:59:00,63.6213542
2019-03-17 11:03:00,96.71817091
2019-03-17 11:24:00,62.87651707
2019-03-17 11:53:00,137.1835553
2019-03-17 12:00:00,96.71817091
2019-03-17 12:05:00,53.51538005
2019-03-17 12:22:00,90.29570749
2019-03-17 12:30:00,90.29570749
2019-03-17 12:41:00,91.49459095
2019-03-17 12:56:00,65.41573864
2019-03-17 13:01:00,146.941011
2019-03-17 13:09:00,90.29570749
2019-03-17 13:18:00,65.41573864
2019-03-17 13:22:00,65.41573864
2019-03-17 13:32:00,53.51538005
2019-03-17 13:50:00,61.0718787
2019-03-17 14:22:00,146.941011
2019-03-17 14:29:00,40.91132685
2019-03-17 14:31:00,65.41573864
2019-03-17 14:32:00,57.32176886
2019-03-17 14:34:00,72.25300068
2019-03-17 14:56:00,65.41573864
2019-03-17 15:06:00,174.1514642
2019-03-17 15:29:00,65.41573864
2019-03-17 15:40:00,143.2825521
2019-03-17 15:49:00,57.32176886
2019-03-17 15:59:00,96.71817091
2019-03-17 16:05:00,61.0718787
2019-03-17 16:06:00,154.8318766
2019-03-17 16:21:00,143.2825521
2019-03-17 16:23:00,53.51538005
2019-03-17 16:27:00,90.29570749
2019-03-17 16:44:00,133.7680323
2019-03-17 17:17:00,65.41573864
2019-03-17 17:25:00,96.71817091
2019-03-17 17:43:00,61.0718787
2019-03-17 17:54:00,96.71817091
2019-03-17 18:49:00,96.49051609
2019-03-17 19:19:00,96.01800643
2019-03-17 19:44:00,90.29570749
2019-03-17 20:15:00,146.941011
2019-03-17 20:22:00,32.76671119
2019-03-17 20:35:00,61.0718787
2019-03-17 21:39:00,67.05119532
2019-03-17 21:39:00,62.59873468
2019-03-17 21:40:00,67.05119532
2019-03-18 08:43:00,57.49925931
2019-03-18 09:19:00,58.74980034
2019-03-18 10:29:00,64.21347541
2019-03-18 10:42:00,146.6239252
2019-03-18 10:49:00,119.9843985
2019-03-18 11:13:00,61.08365828
2019-03-18 11:25:00,63.46187986
2019-03-18 11:58:00,59.23521168
2019-03-18 12:01:00,62.51282355
2019-03-18 12:45:00,58.64134069
2019-03-18 12:55:00,59.9367497
2019-03-18 13:30:00,59.71265996
2019-03-18 14:41:00,90.9543431
2019-03-18 14:43:00,94.51906137
2019-03-18 15:28:00,57.49925931
2019-03-18 15:54:00,62.09841261
2019-03-18 15:57:00,64.21347541
2019-03-18 15:57:00,140.7817981
2019-03-18 16:06:00,146.6239252
2019-03-18 16:07:00,53.66971171
2019-03-18 16:30:00,91.29899998
2019-03-18 16:44:00,57.49925931
2019-03-18 16:49:00,97.44429759
2019-03-18 16:51:00,97.44429759
2019-03-18 17:00:00,97.44429759
2019-03-18 17:07:00,36.90339341
2019-03-18 17:08:00,146.6239252
2019-03-18 17:17:00,59.9367497
2019-03-18 17:22:00,48.4578804
2019-03-18 18:28:00,97.44429759
2019-03-18 18:38:00,64.21347541
2019-03-18 18:48:00,140.7817981
2019-03-18 19:50:00,136.8585246
2019-03-18 20:43:00,90.9543431
2019-03-18 20:52:00,71.86721284
2019-03-18 21:42:00,90.9543431
2019-03-18 21:52:00,97.44429759
2019-03-18 22:00:00,64.21347541
2019-03-19 00:06:00,129.2118068
2019-03-19 08:35:00,63.03987595
2019-03-19 08:42:00,151.1866521
2019-03-19 08:45:00,151.1866521
2019-03-19 10:05:00,138.4577366
2019-03-19 10:27:00,97.92189301
2019-03-19 10:57:00,97.92189301
2019-03-19 11:23:00,112.3859442
2019-03-19 11:30:00,129.2118068
2019-03-19 12:25:00,84.2921871
2019-03-19 13:16:00,57.68686681
2019-03-19 13:28:00,83.01871123
2019-03-19 14:04:00,63.33215683
2019-03-19 14:25:00,63.03987595
2019-03-19 14:52:00,57.68686681
2019-03-19 14:52:00,91.38286545
2019-03-19 14:54:00,97.92189301
2019-03-19 15:01:00,97.92189301
2019-03-19 15:02:00,97.92189301
2019-03-19 15:18:00,95.44196203
2019-03-19 15:37:00,151.1866521
2019-03-19 16:04:00,151.1866521
2019-03-19 16:25:00,111.7083724
2019-03-19 17:14:00,58.8301995
2019-03-19 17:25:00,57.68686681
2019-03-19 17:26:00,34.68441278
2019-03-19 17:33:00,141.0907108
2019-03-19 17:48:00,53.83465358
2019-03-19 18:04:00,58.97492208
2019-03-19 18:14:00,97.92189301
2019-03-19 18:17:00,57.68686681
2019-03-19 18:17:00,97.92189301
2019-03-19 18:21:00,151.1866521
2019-03-19 18:23:00,91.38286545
2019-03-19 18:34:00,44.5660625
2019-03-19 19:04:00,138.4577366
2019-03-19 20:05:00,97.92189301
2019-03-19 20:18:00,60.58220693
2019-03-19 21:23:00,138.4577366
2019-03-19 21:52:00,97.92189301
2019-03-19 22:00:00,64.57421162
2019-03-19 22:11:00,44.67178589
2019-03-20 07:48:00,90.87234866
2019-03-20 08:16:00,97.81172539
2019-03-20 08:26:00,97.81172539
2019-03-20 09:25:00,129.9166675
2019-03-20 09:44:00,97.81172539
2019-03-20 10:11:00,150.9650055
2019-03-20 10:24:00,57.47695635
2019-03-20 10:32:00,64.39621562
2019-03-20 10:36:00,46.83472028
2019-03-20 11:40:00,57.47695635
2019-03-20 11:50:00,53.62757319
2019-03-20 12:31:00,129.9166675
2019-03-20 14:24:00,64.39621562
2019-03-20 15:17:00,97.81172539
2019-03-20 15:38:00,150.9650055
2019-03-20 15:41:00,150.9650055
2019-03-20 16:17:00,91.2610165
2019-03-20 16:23:00,97.32455776
2019-03-20 16:23:00,64.39621562
