,device_id,visit_id,venue_id,visit_start_time,visit_end_time,visit_lat,visit_long,visit_weight,user_home_lat,user_home_long,visit_duration,trip_distance,date
10,1019,5c96e2b6ce03d6065eb51006,4ceb1df9727f7ce6265b814d,2019-03-23 10:55:00,2019-03-23 12:07:00,41.37256622,-72.91426849,96.39173967,41.36338459,-72.94877371,72.0,3.0617000561301593,2019-03-23
11,1019,5c9c2a6090bbbb06a0d98cdc,4ceb1df9727f7ce6265b814d,2019-03-27 09:26:00,2019-03-27 10:25:00,41.37232208,-72.91435242,93.70590651,41.36448992,-72.94922763,59.0,3.0447310430979657,2019-03-27
12,1019,5c9d7b708be72206b57c9378,4ceb1df9727f7ce6265b814d,2019-03-28 10:35:00,2019-03-28 12:13:00,41.37227631,-72.91429138,94.04701062,41.36420141,-72.94986996,98.0,3.1088481155889993,2019-03-28
13,1019,5c9ecd3cd81dc30682f2033c,4ceb1df9727f7ce6265b814d,2019-03-29 11:37:00,2019-03-29 12:33:00,41.37226868,-72.91426849,92.7513011,41.36366795,-72.94900608,56.0,3.059284936371523,2019-03-29
14,1019,5ca01c4b5e5cd3067085ffc2,4ceb1df9727f7ce6265b814d,2019-03-30 10:29:00,2019-03-30 11:55:00,41.37230682,-72.91434479,92.3667519,41.36350548,-72.94934995,86.0,3.0875438311397043,2019-03-30
15,1019,5ca420a6a9b7a2069165bcb1,4ceb1df9727f7ce6265b814d,2019-02-04 10:33:00,2019-02-04 12:01:00,41.3723526,-72.91434479,91.33439158,41.36340402,-72.94876459,88.0,3.046424592840125,2019-02-04
16,1019,5ca563e6ef287f061c468db4,4ceb1df9727f7ce6265b814d,2019-03-04 10:36:00,2019-03-04 11:26:00,41.37219238,-72.91373444,91.83147302,41.36296659,-72.94862774,50.0,3.0939715424451943,2019-03-04
17,1019,5ca6b5cf1034ec05d40e2b9c,4ceb1df9727f7ce6265b814d,2019-04-04 10:35:00,2019-04-04 11:18:00,41.37232971,-72.91424561,90.49432891,41.36352604,-72.94680873,43.0,2.8945479201160276,2019-04-04
18,1019,5ca967332ff1fc062eab2068,4ceb1df9727f7ce6265b814d,2019-06-04 10:31:00,2019-06-04 11:22:00,41.37244415,-72.91399384,89.2871725,41.36308714,-72.94986626,51.0,3.176114426382079,2019-06-04
19,1019,5cab7aa6c044c606887ad280,4ceb1df9727f7ce6265b814d,2019-07-04 22:14:00,2019-07-04 22:55:00,41.37234497,-72.91455841,88.44741796,41.36415622,-72.94909641,41.0,3.029364468500709,2019-07-04
20,1019,5caeadca25d285066d5b781e,4ceb1df9727f7ce6265b814d,2019-10-04 10:27:00,2019-10-04 11:22:00,41.37210083,-72.9140625,90.25278555,41.36377965,-72.94934309,55.0,3.093059822680019,2019-10-04
21,1019,5cbfc2a734578e06538c25c6,4ceb1df9727f7ce6265b814d,2019-04-23 10:39:00,2019-04-23 11:53:00,41.37195587,-72.91333771,89.26325105,41.36521672,-72.94783033,74.0,2.9812954163117404,2019-04-23
22,1019,5cc1131d53358a066f67f4dd,4ceb1df9727f7ce6265b814d,2019-04-24 09:37:00,2019-04-24 09:59:00,41.37204742,-72.91363525,88.22404413,41.36365036,-72.94855,22.0,3.0664197861824345,2019-04-24
23,1019,5cc26593bc5aa606483a3068,4ceb1df9727f7ce6265b814d,2019-04-25 10:06:00,2019-04-25 11:21:00,41.37234497,-72.91409302,88.74970171,41.3631829,-72.94752054,75.0,2.97609815538499,2019-04-25
24,1019,5cc3b64d9c43c005d3e6a614,4ceb1df9727f7ce6265b814d,2019-04-26 11:02:00,2019-04-26 11:47:00,41.3722229,-72.91394806,89.70239039,41.36406889,-72.94966741,45.0,3.122667585254558,2019-04-26
25,1019,5cc516adc778300671ccbdbe,4ceb1df9727f7ce6265b814d,2019-04-27 10:31:00,2019-04-27 11:34:00,41.37215424,-72.91369629,89.78670624,41.36317864,-72.94652605,63.00000000000001,2.922024192421382,2019-04-27
26,1019,5cc90edd98220c05fc4378fe,4ceb1df9727f7ce6265b814d,2019-04-30 10:56:00,2019-04-30 11:58:00,41.37208557,-72.91381836,89.58792054,41.36301277,-72.94831198,62.00000000000001,3.0567971747731275,2019-04-30
27,1019,5cca9d239f8d6805e4afc538,4ceb1df9727f7ce6265b814d,2019-01-05 10:03:00,2019-01-05 10:44:00,41.37184143,-72.91394806,88.99512119,41.36361906,-72.9494001,41.0,3.1035143895772204,2019-01-05
28,1019,5cccc8aed0c38b061d5cbb8e,4ceb1df9727f7ce6265b814d,2019-02-05 10:35:00,2019-02-05 11:17:00,41.37226105,-72.91397095,88.67019554,41.36397594,-72.94958374,42.0,3.118402819955008,2019-02-05
29,1019,5ccd98085dd4670617a87598,4ceb1df9727f7ce6265b814d,2019-03-05 10:31:00,2019-03-05 11:09:00,41.3722229,-72.91403198,88.96570485,41.36339727,-72.94839574,38.0,3.037561964107672,2019-03-05
30,1019,5ccf747fb49af606439ccae9,4ceb1df9727f7ce6265b814d,2019-04-05 11:22:00,2019-04-05 12:09:00,41.37218475,-72.91397858,87.84923349,41.36336325,-72.94748626,47.0,2.969708962447235,2019-04-05
31,1019,5cd235eb3c31980641ee0fa2,4ceb1df9727f7ce6265b814d,2019-07-05 10:27:00,2019-07-05 11:10:00,41.37211609,-72.9138031,88.12749936,41.36225793,-72.94999292,43.0,3.2197437681060115,2019-07-05
32,1019,5cd4d8ed231ac1071a79c84f,4ceb1df9727f7ce6265b814d,2019-09-05 10:48:00,2019-09-05 11:47:00,41.37218475,-72.9139328,90.02868443,41.36479387,-72.94780321,59.0,2.9502526193403042,2019-09-05
33,1019,5cd6379d996a69067ac4eef2,4ceb1df9727f7ce6265b814d,2019-10-05 11:01:00,2019-10-05 11:57:00,41.37240601,-72.91426086,90.00635558,41.36382001,-72.94892085,56.0,3.052600226791391,2019-10-05
34,1019,5cd779405aa27105c75ae904,4ceb1df9727f7ce6265b814d,2019-11-05 10:31:00,2019-11-05 11:16:00,41.37215424,-72.91386414,90.17019379,41.36293321,-72.95076559,45.0,3.2528157493656824,2019-11-05
35,1019,5cdb7cdf4dc8b105ed6f95d5,4ceb1df9727f7ce6265b814d,2019-05-14 10:19:00,2019-05-14 11:07:00,41.37227631,-72.91434479,90.98616948,41.3635148,-72.95077973,48.0,3.199890659906914,2019-05-14
36,1019,5cdcbf9dbe475f059ee118cd,4ceb1df9727f7ce6265b814d,2019-05-15 10:48:00,2019-05-15 11:17:00,41.37242889,-72.91420746,89.86289832,41.36279006,-72.94806238,29.0,3.0280445280885866,2019-05-15
37,1019,5cde1fb9d5f38b058e0bf149,4ceb1df9727f7ce6265b814d,2019-05-16 10:44:00,2019-05-16 11:30:00,41.37211609,-72.91362762,90.97209685,41.36352022,-72.94847744,46.0,3.0680450534969057,2019-05-16
38,1019,5cdf70b7e23a7805ec77dc2d,4ceb1df9727f7ce6265b814d,2019-05-17 11:04:00,2019-05-17 12:15:00,41.37213898,-72.91350555,90.40173452,41.36439175,-72.9502628,71.0,3.193397886095656,2019-05-17
39,1019,5d399d8a84024b03c417c849,4ceb1df9727f7ce6265b814d,2019-05-18 11:00:00,2019-05-18 12:11:00,41.37205505,-72.91362762,89.29305915,41.36357709,-72.94849708,71.0,3.065559381842432,2019-05-18
40,1019,5ce5550894462505cb99f721,4ceb1df9727f7ce6265b814d,2019-05-21 10:46:00,2019-05-21 11:56:00,41.37211609,-72.91374969,89.221248,41.36415759,-72.95003906,70.0,3.162201717352386,2019-05-21
41,1019,5ce609153544ae06011954a5,4ceb1df9727f7ce6265b814d,2019-05-22 10:15:00,2019-05-22 11:19:00,41.37205505,-72.91383362,88.54826774,41.36316598,-72.94800378,64.00000000000001,3.0245359673779117,2019-05-22
42,1019,5ce75c8b29399505fc104c08,4ceb1df9727f7ce6265b814d,2019-05-23 11:05:00,2019-05-23 12:13:00,41.37181854,-72.91399384,88.64860894,41.36285695,-72.94670947,68.00000000000001,2.9125309005950832,2019-05-23
43,1019,5ce93b5427ae5d060d601f36,4ceb1df9727f7ce6265b814d,2019-05-24 11:30:00,2019-05-24 12:12:00,41.37197113,-72.91379547,89.15052914,41.36395537,-72.94884173,42.0,3.064328891898109,2019-05-24
44,1019,5cea6a704a438d05d1bee97c,4ceb1df9727f7ce6265b814d,2019-05-25 10:10:00,2019-05-25 10:52:00,41.37221527,-72.91362,89.53653693,41.36208912,-72.9488663,42.0,3.156105544732961,2019-05-25
45,1019,5cf72db5e91e8805e16da0c3,4ceb1df9727f7ce6265b814d,2019-04-06 11:26:00,2019-04-06 12:11:00,41.37210846,-72.91372681,91.5744995,41.36389421,-72.94940342,45.0,3.1212008147220187,2019-04-06
46,1019,5cf8a88b8ba64a05fc6b4ecb,4ceb1df9727f7ce6265b814d,2019-05-06 10:04:00,2019-05-06 10:44:00,41.37198639,-72.91371155,91.03092884,41.36410623,-72.94842118,40.0,3.033007009366701,2019-05-06
47,1019,5cf9d1f04100420628560697,4ceb1df9727f7ce6265b814d,2019-06-06 10:56:00,2019-06-06 11:45:00,41.37174988,-72.91394043,90.58840702,41.36267658,-72.95057896,49.0,3.226797718070089,2019-06-06
48,1019,5cfb2336bdd87005bb88082e,4ceb1df9727f7ce6265b814d,2019-07-06 10:58:00,2019-07-06 11:40:00,41.37187195,-72.91396332,90.88535314,41.36283056,-72.94789997,42.0,3.0116846020423176,2019-07-06
49,1019,5cfc8f691aaf33059fd0b85a,4ceb1df9727f7ce6265b814d,2019-08-06 10:44:00,2019-08-06 11:38:00,41.37178802,-72.91399384,90.70901536,41.36264915,-72.9483593,54.0,3.049124311932371,2019-08-06
50,1019,5d006876a8819f05d9e81dfb,4ceb1df9727f7ce6265b814d,2019-11-06 10:18:00,2019-11-06 11:16:00,41.37210083,-72.91362762,90.84083283,41.3632658,-72.95006533,58.0,3.2026131105968547,2019-11-06
51,1019,5d030b6013992f059a260295,4ceb1df9727f7ce6265b814d,2019-06-13 09:50:00,2019-06-13 10:31:00,41.3722229,-72.91360474,90.69041471,41.3650927,-72.94828891,41.0,3.0079485756722835,2019-06-13
52,1019,5d399871243dd203a9dbffef,4ceb1df9727f7ce6265b814d,2019-06-15 10:09:00,2019-06-15 11:48:00,41.37216949,-72.91346741,90.32914093,41.36247086,-72.94789005,99.0,3.0748541646530096,2019-06-15
53,1019,5d09b6a9a342b505f349023e,4ceb1df9727f7ce6265b814d,2019-06-18 10:59:00,2019-06-18 11:41:00,41.37198639,-72.91371918,91.25119989,41.36370195,-72.94659268,42.0,2.900199451662344,2019-06-18
54,1019,5d0b25ee04c1f4061dd72dbd,4ceb1df9727f7ce6265b814d,2019-06-19 10:10:00,2019-06-19 11:07:00,41.37207794,-72.91364288,92.9121585,41.36246269,-72.94853823,57.0,3.1087378138098987,2019-06-19
55,1019,5d0c92e1f8f6ed05ad54f7e9,4ceb1df9727f7ce6265b814d,2019-06-20 10:44:00,2019-06-20 11:25:00,41.37232971,-72.91441345,95.17135702,41.36386908,-72.94837975,41.0,2.99312186998291,2019-06-20
56,1019,5d0d98f29e6a6f062326c8df,4ceb1df9727f7ce6265b814d,2019-06-21 09:52:00,2019-06-21 11:24:00,41.37179565,-72.91379547,94.88069169,41.36341792,-72.94882877,92.0,3.0752301238430197,2019-06-21
57,1019,5d399d8e1a8e2403aa08c732,4ceb1df9727f7ce6265b814d,2019-06-22 10:34:00,2019-06-22 11:57:00,41.3720932,-72.91355133,93.29952663,41.36361656,-72.94791508,83.0,3.0252746317239283,2019-06-22
58,1019,5d12de5134a34605f3f7cdd4,4ceb1df9727f7ce6265b814d,2019-06-25 10:38:00,2019-06-25 11:47:00,41.37219238,-72.91378021,95.72304934,41.36442085,-72.95054409,69.0,3.1946582910414314,2019-06-25
59,1019,5d14200a964caa05ccf5295d,4ceb1df9727f7ce6265b814d,2019-06-26 10:01:00,2019-06-26 11:17:00,41.37188721,-72.91400909,95.20062781,41.36472386,-72.94699541,76.0,2.8721850345587474,2019-06-26
60,1019,5d399d8e1a8e2403aa08c737,4ceb1df9727f7ce6265b814d,2019-06-27 10:45:00,2019-06-27 11:53:00,41.37223053,-72.91392517,93.94480113,41.36332318,-72.94708739,68.00000000000001,2.9456276879460876,2019-06-27
61,1019,5d16c2eedc2f7205ea67b6f8,4ceb1df9727f7ce6265b814d,2019-06-28 07:49:00,2019-06-28 08:44:00,41.37181091,-72.91387939,92.90969115,41.36372702,-72.94874036,55.0,3.051724223860034,2019-06-28
62,1019,5d18233a1deab506350d8779,4ceb1df9727f7ce6265b814d,2019-06-29 10:30:00,2019-06-29 10:47:00,41.37217712,-72.91343689,93.37904099,41.36367183,-72.94730157,17.000000000000004,2.9866230409085968,2019-06-29
63,1019,5d1c092085d7b006188cea1f,4ceb1df9727f7ce6265b814d,2019-02-07 10:43:00,2019-02-07 11:18:00,41.37218475,-72.91396332,95.26615972,41.36380706,-72.94776883,35.0,2.977465321801007,2019-02-07
64,1019,5d1d693bc23ae80602271325,4ceb1df9727f7ce6265b814d,2019-03-07 09:53:00,2019-03-07 10:16:00,41.37171936,-72.91390991,95.87896971,41.36492543,-72.94822692,23.0,2.9686276276306325,2019-03-07
65,1019,5d200a69a8191405c9a1edb5,4ceb1df9727f7ce6265b814d,2019-05-07 11:12:00,2019-05-07 11:55:00,41.37176514,-72.91394806,95.69477134,41.36393905,-72.94806659,43.0,2.9839434624097416,2019-05-07
66,1019,5d25607938e1d005a4fdc82b,4ceb1df9727f7ce6265b814d,2019-09-07 10:48:00,2019-09-07 11:28:00,41.37200928,-72.9139328,91.77916964,41.36335373,-72.94836253,40.0,3.03675981677318,2019-09-07
67,1019,5d27f4ee2c756105e2870119,4ceb1df9727f7ce6265b814d,2019-11-07 08:38:00,2019-11-07 08:59:00,41.37213898,-72.91371155,93.0275501,41.36397891,-72.94692233,21.0,2.9226530155436166,2019-11-07
68,1019,5d2937c905625605ddf2cf7e,4ceb1df9727f7ce6265b814d,2019-12-07 11:10:00,2019-12-07 11:35:00,41.37224579,-72.91359711,94.69421837,41.36313692,-72.94685289,25.0,2.9605781746199344,2019-12-07
69,1019,5d2a97e94fe4fe05a266a5e2,4ceb1df9727f7ce6265b814d,2019-07-13 10:27:00,2019-07-13 11:19:00,41.37237549,-72.91384888,94.2762457,41.36400135,-72.9479696,52.0,3.002397975764356,2019-07-13
70,1019,5d2e8be33bdaca0621f631c6,4ceb1df9727f7ce6265b814d,2019-07-16 10:46:00,2019-07-16 11:09:00,41.37203979,-72.91368866,91.98405568,41.36362416,-72.94694922,23.0,2.935535198414535,2019-07-16
71,1019,5d2fde3d31e85e0609d47970,4ceb1df9727f7ce6265b814d,2019-07-17 09:23:00,2019-07-17 09:51:00,41.37201691,-72.91365051,92.67002241,41.36197117,-72.94959153,28.0,3.207371285531356,2019-07-17
72,1019,5d312167a3803705f157cb1a,4ceb1df9727f7ce6265b814d,2019-07-18 10:40:00,2019-07-18 11:28:00,41.37199402,-72.91401672,92.35459615,41.36344489,-72.94890101,48.0,3.069180316488493,2019-07-18
73,1019,5d3280e6e6f94a0616e6d7a9,4ceb1df9727f7ce6265b814d,2019-07-19 11:03:00,2019-07-19 12:15:00,41.3720932,-72.91371155,91.73807336,41.36173317,-72.94822862,72.0,3.108704243600415,2019-07-19
74,1019,5d33c2f23da8bf05972b83b8,4ceb1df9727f7ce6265b814d,2019-07-20 10:24:00,2019-07-20 11:35:00,41.37215424,-72.91390991,92.22099256,41.36336687,-72.94877629,71.0,3.076045717511232,2019-07-20
75,1019,5d37c8c1006434062c4700f4,4ceb1df9727f7ce6265b814d,2019-07-23 10:34:00,2019-07-23 11:18:00,41.37195587,-72.91372681,92.98772335,41.3643867,-72.94975911,44.0,3.129664996850046,2019-07-23
76,1019,5d390a627fa40905bc70d729,4ceb1df9727f7ce6265b814d,2019-07-24 09:58:00,2019-07-24 10:26:00,41.37203979,-72.91374207,92.42766807,41.3648705,-72.94891543,28.0,3.0485915487654065,2019-07-24
77,1019,5d3a6a4e7d758405bb19cc4c,4ceb1df9727f7ce6265b814d,2019-07-25 10:36:00,2019-07-25 11:06:00,41.37205505,-72.9135437,92.3981536,41.36345933,-72.94890813,30.0,3.1089892192038757,2019-07-25
78,1019,5d3bcecc3a3ac60629df33be,4ceb1df9727f7ce6265b814d,2019-07-26 12:01:00,2019-07-26 12:53:00,41.37232971,-72.91443634,92.29606883,41.36393384,-72.94718573,52.0,2.89430580967055,2019-07-26
79,1019,5d3d0d8ff3f96a05e0f9a8a3,4ceb1df9727f7ce6265b814d,2019-07-27 08:41:00,2019-07-27 09:26:00,41.37206268,-72.91374207,92.97645928,41.36446934,-72.94933469,45.0,3.0949728875093783,2019-07-27
80,1019,5d40f2d012a8b305daa72be6,4ceb1df9727f7ce6265b814d,2019-07-30 10:50:00,2019-07-30 11:31:00,41.37201691,-72.91377258,91.2671962,41.36281634,-72.94656573,41.0,2.9277812161578853,2019-07-30
81,1019,5d425372501a3605c8d07809,4ceb1df9727f7ce6265b814d,2019-07-31 10:09:00,2019-07-31 10:40:00,41.37214661,-72.91372681,91.34843627,41.36359225,-72.94911162,31.000000000000004,3.1092004889102838,2019-07-31
82,1019,5d43970787ec9305973ed98e,4ceb1df9727f7ce6265b814d,2019-01-08 10:22:00,2019-01-08 11:05:00,41.37214661,-72.91381073,91.57864381,41.36474334,-72.94762132,43.0,2.9458313459950833,2019-01-08
83,1019,5d44f6dcbb225e0623690210,4ceb1df9727f7ce6265b814d,2019-02-08 10:57:00,2019-02-08 12:01:00,41.37210083,-72.91362762,90.67504913,41.36365948,-72.94700836,64.00000000000001,2.94597444939579,2019-02-08
84,1019,5d46560a77e026059dae26ae,4ceb1df9727f7ce6265b814d,2019-03-08 11:23:00,2019-03-08 12:18:00,41.37202454,-72.91374969,91.39533201,41.36192802,-72.94933723,55.0,3.1816443476381986,2019-03-08
85,1019,5d4a3c547b423c0604374bb6,4ceb1df9727f7ce6265b814d,2019-06-08 11:30:00,2019-06-08 12:22:00,41.37203979,-72.91369629,92.465875,41.36397912,-72.94986293,52.0,3.155550097887151,2019-06-08
86,1019,5d4b7ef955cbe906213de0e9,4ceb1df9727f7ce6265b814d,2019-07-08 10:38:00,2019-07-08 11:18:00,41.37227631,-72.91403961,91.74173377,41.36326379,-72.94951036,40.0,3.131940819457076,2019-07-08
87,1019,5d4cdf5511cd7e062b808977,4ceb1df9727f7ce6265b814d,2019-08-08 10:24:00,2019-08-08 11:39:00,41.37211609,-72.91384125,90.6165462,41.36382318,-72.94632977,75.0,2.869968680565594,2019-08-08
88,2466,5c7a0e15d3d34507a4d74568,4ceb1df9727f7ce6265b814d,2019-01-03 08:06:00,2019-01-03 08:36:00,41.37263489,-72.91436005,64.16180407,41.29130079,-73.18890119,30.0,24.693718873160943,2019-01-03
89,2466,5c964e5ebb258d064464134d,4ceb1df9727f7ce6265b814d,2019-03-22 17:13:00,2019-03-22 18:18:00,41.372612,-72.91445923,60.90853112,41.28999663,-73.19188721,65.00000000000001,24.970942036840963,2019-03-22
90,2466,5d296dd1ebe1a905e013067f,4ceb1df9727f7ce6265b814d,2019-12-07 13:00:00,2019-12-07 13:16:00,41.37268066,-72.91430664,51.25589585,41.29016321,-73.1897176,16.000000000000004,24.809923931284686,2019-12-07
91,2466,5d41aa6e70821805c1efa9a9,4ceb1df9727f7ce6265b814d,2019-07-30 16:46:00,2019-07-30 17:09:00,41.37271118,-72.91460419,50.10170604,41.29018577,-73.19134507,23.0,24.913731194118256,2019-07-30
92,2466,5d67dd8dc39090061e377b9e,4ceb1df9727f7ce6265b814d,2019-08-28 14:18:00,2019-08-28 14:37:00,41.37256622,-72.91441345,47.18020691,41.28994129,-73.19199852,19.0,24.9835796103947,2019-08-28
93,1868,5c7a119280cfa2068047dc95,4ceb1df9727f7ce6265b814d,2019-01-03 08:30:00,2019-01-03 09:16:00,41.37245941,-72.91444397,80.69942898,41.41519773,-72.93952607,46.0,5.189440781544122,2019-01-03
94,1868,5c8f393065148e0666c4a241,4ceb1df9727f7ce6265b814d,2019-03-17 14:56:00,2019-03-17 15:28:00,41.372612,-72.91421509,65.41573864,41.41628093,-72.93896533,32.00000000000001,5.273177328949699,2019-03-17
95,1868,5d17b5ef478ac0060453305b,4ceb1df9727f7ce6265b814d,2019-06-28 22:19:00,2019-06-28 22:39:00,41.37265778,-72.91436768,99.88876662,41.41695699,-72.93895532,20.0,5.332366762925215,2019-06-28
96,1868,5d2b30340f090805d6449fad,4ceb1df9727f7ce6265b814d,2019-07-13 14:34:00,2019-07-13 14:58:00,41.37265778,-72.91423035,99.92423657,41.41676098,-72.9368061,24.0,5.249452708867283,2019-07-13
97,1868,5d331a9666ac2805f7e3ed9f,4ceb1df9727f7ce6265b814d,2019-07-19 16:37:00,2019-07-19 17:05:00,41.37236786,-72.91477203,102.0240592,41.41610689,-72.93760909,28.0,5.219695540271946,2019-07-19
98,2338,5c79fe9680cfa206fa4fdc73,4ceb1df9727f7ce6265b814d,2019-01-03 08:42:00,2019-01-03 09:06:00,41.37266541,-72.91434479,95.8309284,41.34504319,-72.94355293,24.0,3.922305495163218,2019-01-03
99,2338,5cc52c82c778300603d4d1d3,4ceb1df9727f7ce6265b814d,2019-04-27 10:01:00,2019-04-27 10:27:00,41.37203217,-72.91487885,83.09678322,41.34439898,-72.94379365,26.0,3.9080287759755783,2019-04-27
100,2338,5cfb325c66f09c05fd76d6e4,4ceb1df9727f7ce6265b814d,2019-07-06 10:46:00,2019-07-06 11:02:00,41.3728714,-72.91468048,84.11160126,41.34315386,-72.94455611,16.000000000000004,4.140375426821112,2019-07-06
101,2264,5c7a0663d3d34506d8ccd32d,4ceb1df9727f7ce6265b814d,2019-01-03 10:11:00,2019-01-03 11:37:00,41.37247467,-72.91493988,108.2853359,41.36758141,-72.93561694,86.0,1.813257256053179,2019-01-03
102,2264,5c85491b2edfcb0647701bc0,4ceb1df9727f7ce6265b814d,2019-09-03 19:03:00,2019-09-03 20:55:00,41.37229919,-72.91474152,101.274599,41.36518785,-72.93640688,112.0,1.977213321267913,2019-09-03
103,2264,5c9b79ba35e63305bddf8162,4ceb1df9727f7ce6265b814d,2019-03-26 17:22:00,2019-03-26 17:49:00,41.37246704,-72.91453552,94.48809773,41.36639659,-72.93602963,27.0,1.920502272754157,2019-03-26
104,2264,5ca0bcc62f0350061c49540d,4ceb1df9727f7ce6265b814d,2019-03-30 20:33:00,2019-03-30 20:50:00,41.37236786,-72.91490173,92.3667519,41.36523524,-72.93696172,17.000000000000004,2.0084542163293584,2019-03-30
105,2264,5cc3cd34d3a83d06027f9193,4ceb1df9727f7ce6265b814d,2019-04-26 10:04:00,2019-04-26 10:28:00,41.37294006,-72.914505,89.70239039,41.36565877,-72.93700697,24.0,2.0489338021235444,2019-04-26
106,2264,5cc6f55d0cd0ec067f33a86e,4ceb1df9727f7ce6265b814d,2019-04-28 18:00:00,2019-04-28 19:07:00,41.37248993,-72.91434479,89.87515678,41.36668544,-72.93705979,67.00000000000001,2.0067775339501104,2019-04-28
107,2264,5cce0b70e5e1e9067d1585ae,4ceb1df9727f7ce6265b814d,2019-03-05 16:09:00,2019-03-05 16:28:00,41.37275696,-72.91487122,88.96570485,41.36698982,-72.93591045,19.0,1.8731190692601476,2019-03-05
108,2264,5cd582bbc89a45065e6a483b,4ceb1df9727f7ce6265b814d,2019-09-05 16:49:00,2019-09-05 17:14:00,41.37250519,-72.91464233,90.02868443,41.36770581,-72.9357596,25.0,1.8453858970806196,2019-09-05
109,2264,5ce2adfb0b1fb205b2390056,4ceb1df9727f7ce6265b814d,2019-05-18 09:18:00,2019-05-18 10:22:00,41.37276459,-72.91410828,89.29305915,41.36553382,-72.93704893,64.00000000000001,2.080538316554404,2019-05-18
110,2264,5ceb2c5c08a65d05b241c766,4ceb1df9727f7ce6265b814d,2019-05-26 07:52:00,2019-05-26 08:47:00,41.37233734,-72.914505,90.65239392,41.36660358,-72.93735754,55.0,2.015185298133453,2019-05-26
111,2264,5cf3d128d39d9f0596c915e1,4ceb1df9727f7ce6265b814d,2019-01-06 18:38:00,2019-01-06 20:04:00,41.37243652,-72.91442108,89.75695456,41.36705472,-72.9365637,86.0,1.9465608895124316,2019-01-06
112,2264,5cfc5f25a31b2a05d2e2b216,4ceb1df9727f7ce6265b814d,2019-08-06 08:40:00,2019-08-06 09:06:00,41.37239075,-72.91469574,90.70901536,41.36624733,-72.93619673,26.0,1.9239032697864213,2019-08-06
113,2264,5d01c7353cc01a05fde589b5,4ceb1df9727f7ce6265b814d,2019-12-06 09:47:00,2019-12-06 10:04:00,41.3723526,-72.9145813,90.63113156,41.36650407,-72.93540982,17.000000000000004,1.8597118266546966,2019-12-06
114,2264,5d04762f37fae805f552b9b7,4ceb1df9727f7ce6265b814d,2019-06-14 14:07:00,2019-06-14 15:13:00,41.37251282,-72.91439819,90.08184002,41.36677005,-72.93851643,66.00000000000001,2.1162132486479024,2019-06-14
115,1389,5c7a192a80cfa206ee486362,4ceb1df9727f7ce6265b814d,2019-01-03 10:15:00,2019-01-03 11:39:00,41.37244415,-72.91457367,108.2853359,41.36645463,-72.93610228,84.0,1.9200723807256115,2019-01-03
116,1389,5cd0c38719574905fa3868d3,4ceb1df9727f7ce6265b814d,2019-05-05 21:33:00,2019-05-05 21:52:00,41.37266541,-72.91429901,87.7006185,41.36581527,-72.93724218,19.0,2.0647833488776977,2019-05-05
